"DEPCOM","millesime","nb_logt_total","nb_ls_actif","nb_ls_qpv","nb_ls_coll","nb_ls_ind","nb_ls_etu","nb_ls_loue","nb_ls_vacant","nb_ls_vacant_3","nb_ls_vide","nb_ls_association","nb_ls_autre","num_mob","denom_mob","nb_mes","nb_ls_age_0_5","nb_ls_age_5_10","nb_ls_age_10_20","nb_ls_age_20_40","nb_ls_age_40_60","nb_ls_age_60_plus","nb_ls_dpe_realise","nb_ls_dpe_new_ener_A","nb_ls_dpe_new_ener_B","nb_ls_dpe_new_ener_C","nb_ls_dpe_new_ener_D","nb_ls_dpe_new_ener_E","nb_ls_dpe_new_ener_F","nb_ls_dpe_new_ener_G","somme_loyer","somme_surface"
"32190",2025,7,7,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,3248,595
"32200",2025,2,2,0,0,2,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,915,148
"32201",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1616,361
"32204",2025,7,7,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,2828,441
"32208",2025,170,170,0,77,93,0,163,3,1,0,0,4,24,166,0,0,0,20,35,78,37,170,0,0,91,45,10,0,0,59708,11859
"32210",2025,25,25,0,0,25,0,25,0,0,0,0,0,3,25,0,15,8,2,0,0,0,25,0,6,19,0,0,0,0,11620,1936
"32213",2025,75,75,0,26,49,0,73,0,0,1,0,1,6,73,0,0,0,27,43,5,0,75,0,0,24,0,0,0,0,33151,5525
"32216",2025,2,2,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,989,201
"32219",2025,8,8,0,7,1,0,8,0,0,0,0,0,2,8,0,0,0,0,0,0,8,8,0,0,0,7,0,0,0,2591,579
"32227",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1421,258
"32233",2025,113,113,0,65,48,0,106,0,0,6,0,1,9,106,0,8,0,39,22,40,4,113,0,1,42,18,0,0,0,40200,7200
"32237",2025,4,4,0,4,0,0,3,1,1,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,2,2,0,0,938,208
"32239",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,1569,290
"32242",2025,38,38,0,17,21,0,37,1,0,0,0,0,1,35,3,19,0,0,4,14,1,38,0,0,1,9,0,0,0,14396,2417
"32249",2025,178,178,0,66,112,0,174,1,0,3,0,0,17,175,0,20,0,96,11,39,12,178,0,22,78,15,11,5,1,70849,12340
"32252",2025,40,40,0,14,26,0,30,0,0,8,0,2,2,30,0,0,0,17,0,23,0,40,0,6,1,11,9,0,0,11848,2346
"32253",2025,13,13,0,4,9,0,11,1,0,1,0,0,2,12,0,0,0,13,0,0,0,13,0,0,0,9,0,0,0,4680,830
"32254",2025,2,2,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1019,170
"32256",2025,160,160,0,49,111,0,155,1,0,2,2,0,12,156,0,21,2,54,49,34,0,160,1,20,37,55,0,0,0,65931,10905
"32261",2025,14,14,0,0,14,0,14,0,0,0,0,0,1,14,0,0,0,0,6,8,0,14,0,0,0,6,6,2,0,5342,1072
"32268",2025,4,4,0,4,0,0,3,1,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,2,2,0,0,1314,199
"32269",2025,6,6,0,0,6,0,6,0,0,0,0,0,1,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,2413,426
"32279",2025,16,16,0,0,16,0,15,1,0,0,0,0,1,16,0,0,0,8,8,0,0,16,0,0,0,4,9,2,0,6284,1172
"32282",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,5,0,0,5,0,0,0,0,1,0,0,2614,424
"32283",2025,8,8,0,0,8,0,8,0,0,0,0,0,1,8,0,0,0,4,4,0,0,8,0,0,4,0,0,0,0,3434,598
"32285",2025,9,9,0,4,5,0,9,0,0,0,0,0,0,9,0,0,0,0,5,0,4,9,0,0,0,2,2,0,0,4122,734
"32286",2025,23,23,0,0,23,0,22,1,0,0,0,0,1,23,0,0,0,0,10,3,10,23,0,0,6,16,1,0,0,9029,1628
"32290",2025,32,32,0,22,10,0,29,0,0,2,0,1,3,29,0,0,4,16,0,5,7,31,0,0,3,9,1,0,0,12261,2098
"32296",2025,126,126,0,67,59,0,123,1,0,2,0,0,17,124,0,0,3,12,41,40,30,126,0,0,41,28,21,5,0,43444,7973
"32304",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,2159,431
"32305",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,491,89
"32306",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1385,246
"32307",2025,78,78,0,46,32,0,78,0,0,0,0,0,6,52,26,26,4,35,13,0,0,78,0,17,22,1,0,0,0,34929,5457
"32311",2025,11,11,0,10,1,0,10,1,0,0,0,0,0,11,0,0,0,6,5,0,0,11,0,0,2,5,0,0,0,3956,693
"32312",2025,8,8,0,8,0,0,7,0,0,1,0,0,0,7,0,0,0,6,0,2,0,8,0,0,0,0,0,0,0,2903,451
"32319",2025,49,49,0,12,37,0,47,1,0,1,0,0,9,48,0,0,7,2,15,21,4,49,0,0,0,16,8,0,0,19310,3423
"32330",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1177,217
"32331",2025,48,48,0,18,30,0,48,0,0,0,0,0,6,48,0,0,0,21,20,1,6,48,0,0,11,11,1,0,0,23393,3883
"32334",2025,21,21,0,7,14,0,20,1,0,0,0,0,1,15,6,6,0,15,0,0,0,21,6,0,1,1,0,0,0,8887,1465
"32335",2025,20,20,0,4,16,0,19,1,0,0,0,0,1,20,0,2,0,8,5,0,5,20,0,2,3,10,0,0,0,7858,1370
"32339",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,211,35
"32341",2025,2,2,0,2,0,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1038,183
"32344",2025,67,67,0,33,34,0,66,0,0,0,0,1,10,66,0,12,0,7,11,29,8,67,0,0,18,28,0,0,0,26145,4571
"32365",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1296,222
"32370",2025,32,32,0,11,21,0,31,1,1,0,0,0,6,32,0,0,9,0,17,6,0,32,0,0,7,0,0,0,0,13695,2246
"32376",2025,2,2,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,866,132
"32378",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,1329,262
"32389",2025,5,5,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,3,0,0,0,2451,403
"32394",2025,12,12,0,0,12,0,12,0,0,0,0,0,3,12,0,0,4,8,0,0,0,12,0,0,2,1,0,0,0,5332,853
"32398",2025,19,19,0,8,11,0,19,0,0,0,0,0,1,19,0,7,8,0,4,0,0,19,7,0,0,0,0,0,0,8449,1310
"32404",2025,10,10,0,0,10,0,10,0,0,0,0,0,1,10,0,0,0,10,0,0,0,10,0,0,0,2,0,0,0,4976,792
"32406",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,492,85
"32410",2025,75,75,0,30,45,0,72,1,0,0,0,2,6,73,0,11,14,10,21,16,3,75,5,20,26,0,0,0,0,31492,5437
"32412",2025,12,12,0,6,6,0,11,1,1,0,0,0,2,12,0,0,0,6,0,0,6,12,0,0,1,3,0,0,0,4665,791
"32416",2025,5,5,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,2156,365
"32425",2025,11,11,0,0,11,0,11,0,0,0,0,0,1,11,0,0,0,11,0,0,0,11,0,0,3,0,0,0,0,6170,1033
"32426",2025,12,12,0,0,12,0,11,1,0,0,0,0,1,11,1,1,0,9,0,2,0,12,0,0,10,2,0,0,0,4031,635
"32433",2025,16,16,0,0,16,0,15,1,1,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,7771,1341
"32440",2025,5,5,0,0,5,0,4,0,0,1,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,1780,262
"32442",2025,6,6,0,0,6,0,5,0,0,0,0,1,2,5,0,0,0,0,6,0,0,6,0,4,2,0,0,0,0,2242,423
"32459",2025,88,88,0,8,80,0,77,0,0,10,0,1,3,64,13,13,0,21,10,28,16,88,13,0,0,45,12,0,0,28923,5458
"32462",2025,108,108,0,80,28,0,106,1,0,1,0,0,8,107,0,0,0,22,13,14,59,108,0,0,51,22,29,3,0,39103,7126
"32463",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,1406,229
"32464",2025,60,60,0,26,34,0,59,0,0,1,0,0,9,59,0,0,0,7,31,22,0,60,0,0,13,26,13,0,0,21048,4249
"33001",2025,110,110,0,19,91,0,104,1,0,3,0,2,8,105,0,0,0,26,69,10,5,83,0,1,27,28,1,0,0,49180,7870
"33002",2025,17,17,0,4,13,0,17,0,0,0,0,0,3,17,0,0,0,13,4,0,0,17,0,0,1,0,1,0,0,7014,1179
"33003",2025,1605,1589,0,1065,524,0,1429,11,0,128,14,7,80,1434,7,75,465,634,182,50,183,840,8,61,458,49,7,1,0,694574,99778
"33004",2025,335,335,0,117,218,0,325,3,1,5,2,0,30,328,0,11,0,131,86,67,40,299,28,7,128,64,1,0,0,162693,24054
"33005",2025,318,310,0,169,141,0,299,2,0,5,1,3,10,301,0,78,60,69,37,66,0,297,21,22,100,67,1,0,0,135615,20310
"33006",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,2060,345
"33009",2025,1171,1131,0,1070,61,0,1105,5,4,8,13,0,46,1066,45,284,276,155,207,116,93,865,265,145,96,56,1,0,0,493285,70117
"33011",2025,121,104,0,76,28,0,101,1,0,1,1,0,5,102,0,0,0,52,52,0,0,102,0,0,30,1,0,0,0,44686,6462
"33012",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3982,598
"33013",2025,910,910,0,548,362,0,882,15,6,6,3,4,45,877,20,57,82,661,109,0,1,606,14,52,111,47,2,0,0,452416,62184
"33014",2025,42,42,0,0,42,0,41,1,0,0,0,0,3,42,0,0,0,0,0,42,0,41,0,0,1,40,0,0,0,15014,3193
"33015",2025,9,9,0,0,9,0,8,1,0,0,0,0,0,9,0,0,0,8,0,0,1,2,0,0,1,1,0,0,0,3049,442
"33018",2025,57,57,0,0,57,0,56,0,0,0,1,0,2,56,0,0,0,33,0,0,24,57,0,0,4,1,0,0,0,26573,4235
"33019",2025,642,606,0,423,183,0,594,3,0,4,5,0,43,585,12,82,230,253,26,12,3,511,0,67,185,4,0,0,0,252321,37791
"33021",2025,11,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,5,0,0,4,0,0,0,1,3,0,0,3045,495
"33022",2025,33,33,0,0,33,0,33,0,0,0,0,0,1,33,0,0,0,13,20,0,0,20,0,0,3,0,0,0,0,16012,2476
"33023",2025,31,31,0,14,17,0,30,0,0,0,0,1,0,30,0,7,8,16,0,0,0,31,0,0,30,1,0,0,0,12133,2005
"33029",2025,181,181,0,105,76,0,177,0,0,4,0,0,13,177,0,11,0,123,45,2,0,146,0,8,26,8,2,0,0,71466,11486
"33030",2025,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"33032",2025,1026,1026,392,657,369,0,994,7,1,13,4,8,45,1001,0,98,21,246,260,397,4,856,0,7,360,132,24,5,0,492310,73242
"33035",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,4,0,1,5,0,0,1,4,0,0,0,2511,439
"33036",2025,229,223,0,194,29,0,213,5,0,1,0,4,23,218,0,41,0,26,15,125,16,217,0,34,153,24,3,3,0,85629,14096
"33037",2025,32,32,0,10,22,0,32,0,0,0,0,0,2,32,0,0,31,0,1,0,0,32,0,0,1,0,1,0,0,14601,2353
"33038",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,528,99
"33039",2025,4167,4079,1447,3665,414,0,3858,55,25,101,46,19,285,3883,31,334,525,595,706,1509,410,2909,98,264,1419,243,39,7,3,1829705,257086
"33040",2025,20,20,0,0,20,0,19,0,0,0,1,0,0,19,0,0,0,0,20,0,0,20,0,0,3,0,0,0,0,8977,1413
"33042",2025,280,272,0,112,160,0,269,0,0,1,1,1,15,269,0,54,0,139,54,23,2,270,0,6,39,44,0,0,0,116376,18128
"33046",2025,9,9,0,0,9,0,9,0,0,0,0,0,1,9,0,0,0,6,0,3,0,6,0,0,1,1,0,0,0,3706,614
"33047",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,460,99
"33049",2025,90,90,0,22,68,0,89,1,0,0,0,0,5,76,14,21,0,50,18,1,0,84,6,8,6,0,0,0,0,39433,5986
"33050",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,1,0,3,4,0,0,0,2,0,0,0,1760,446
"33051",2025,505,494,0,231,263,0,484,0,0,4,4,2,23,405,79,86,0,202,154,52,0,464,67,14,56,121,0,0,0,223041,34164
"33052",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4514,704
"33056",2025,2117,2087,0,1641,286,160,1879,15,2,23,168,2,140,1877,17,210,291,209,545,817,15,1854,13,62,1511,197,46,9,0,860912,123541
"33057",2025,35,35,0,12,23,0,29,5,0,1,0,0,0,22,12,12,0,2,6,15,0,23,0,0,7,0,0,1,0,11393,1842
"33058",2025,418,380,0,140,240,0,349,6,5,10,12,3,15,307,52,83,59,0,103,98,37,379,12,19,61,113,9,0,0,143705,23824
"33060",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,5468,932
"33063",2025,25516,23918,6198,21006,1435,1477,21463,252,51,682,408,1113,1409,20772,960,2910,3122,2897,4710,5197,5082,17942,865,1785,6691,3863,829,260,57,10151585,1412730
"33065",2025,72,72,0,6,66,0,71,0,0,0,0,1,4,71,0,0,6,28,32,6,0,30,0,7,4,5,8,1,0,34907,4920
"33067",2025,91,84,0,34,50,0,76,1,1,5,2,0,4,77,0,13,0,42,0,0,29,84,13,0,21,6,2,0,0,33304,5096
"33069",2025,2313,2313,298,2243,70,0,2211,39,3,31,24,8,106,2160,90,304,109,167,509,939,285,2028,126,28,831,177,38,5,0,1052594,147073
"33071",2025,45,45,0,0,45,0,44,0,0,1,0,0,1,44,0,0,0,24,5,13,3,45,0,0,4,13,2,0,0,18889,3135
"33072",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1612,350
"33073",2025,66,36,0,0,36,0,35,0,0,1,0,0,1,35,0,0,0,31,0,1,4,36,0,0,2,9,1,0,0,16683,2731
"33075",2025,2339,2280,0,1992,288,0,2165,86,11,8,17,4,157,2090,162,239,578,535,479,431,18,986,99,162,445,185,27,7,3,1052598,141561
"33077",2025,10,10,0,0,10,0,10,0,0,0,0,0,2,10,0,0,0,0,10,0,0,10,0,0,0,3,7,0,0,4633,712
"33080",2025,530,526,0,272,254,0,520,3,0,1,1,1,32,508,15,124,145,213,36,8,0,298,17,120,81,8,0,0,0,233030,33033
"33081",2025,183,175,0,35,140,0,170,0,0,4,1,0,9,170,0,0,0,143,26,6,0,149,0,1,11,13,1,0,0,80185,12750
"33083",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,5776,826
"33084",2025,32,32,0,6,26,0,32,0,0,0,0,0,1,32,0,0,0,32,0,0,0,31,0,0,29,2,0,0,0,14567,2195
"33085",2025,87,87,0,73,14,0,87,0,0,0,0,0,5,87,0,0,0,26,61,0,0,87,0,0,21,39,1,0,0,41032,6080
"33088",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,385,68
"33089",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,1377,300
"33090",2025,500,500,0,373,127,0,492,1,0,6,0,1,27,493,0,0,217,143,34,106,0,300,0,4,63,28,0,0,0,224198,33668
"33095",2025,41,35,0,0,35,0,32,0,0,3,0,0,0,32,0,0,0,20,0,15,0,34,0,1,5,7,1,0,0,13981,2236
"33096",2025,878,838,0,686,152,0,788,11,0,31,7,1,48,766,33,43,206,179,287,116,7,590,0,100,285,87,9,0,1,392305,54365
"33097",2025,44,38,0,8,30,0,37,0,0,1,0,0,4,37,0,0,0,26,10,2,0,36,0,0,0,0,0,0,0,15513,2467
"33099",2025,379,379,0,169,210,0,367,6,0,4,2,0,29,319,54,136,90,89,48,0,16,274,54,26,100,8,1,0,0,179476,24899
"33100",2025,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33101",2025,5,5,0,0,5,0,4,0,0,1,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2067,348
"33104",2025,173,167,0,116,51,0,166,0,0,0,1,0,8,152,15,61,31,20,9,46,0,165,15,47,6,3,7,0,0,65109,11432
"33106",2025,19,19,0,6,13,0,18,0,0,1,0,0,1,18,0,0,0,0,7,3,9,19,0,0,6,6,6,1,0,6635,1146
"33108",2025,230,230,0,208,22,0,207,3,3,7,13,0,20,210,0,0,0,0,40,188,2,184,0,3,18,16,6,0,0,74876,14724
"33109",2025,21,15,0,0,15,0,12,0,0,0,3,0,0,12,0,0,6,0,9,0,0,15,0,0,1,0,0,0,0,5399,857
"33111",2025,4,4,0,2,2,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,4,2,0,0,2,0,0,0,0,1754,230
"33114",2025,60,60,0,0,60,0,52,6,0,0,0,2,1,20,38,38,0,22,0,0,0,22,0,0,0,0,0,0,0,22387,3673
"33118",2025,55,55,0,32,23,0,55,0,0,0,0,0,2,55,0,44,0,11,0,0,0,30,0,10,20,0,0,0,0,25590,3828
"33119",2025,4289,4022,3174,3810,212,0,3787,32,7,174,20,9,220,3816,5,21,427,489,141,2510,434,2127,0,90,1083,628,134,7,1,1595588,261177
"33120",2025,88,88,0,19,69,0,86,2,0,0,0,0,7,69,19,19,0,34,22,13,0,69,0,0,6,4,2,0,0,37443,5792
"33122",2025,1184,1172,0,330,842,0,1145,7,0,13,2,5,49,1127,25,205,235,304,302,125,1,836,36,98,188,126,23,1,0,558596,79717
"33123",2025,57,57,0,42,15,0,55,2,2,0,0,0,6,57,0,56,0,0,0,0,1,56,0,30,26,0,0,0,0,21991,3070
"33125",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,408,89
"33126",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,2408,417
"33130",2025,19,19,0,0,19,0,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,7838,1263
"33138",2025,534,510,348,262,248,0,492,6,1,2,9,1,34,432,69,106,60,32,94,147,71,436,40,23,79,54,2,6,0,199752,32773
"33140",2025,347,342,0,76,266,0,338,0,0,3,0,1,16,338,0,73,52,49,133,35,0,272,8,67,48,24,29,4,0,162153,25413
"33142",2025,2,2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,414,76
"33143",2025,67,67,0,36,31,0,67,0,0,0,0,0,4,67,0,0,0,46,20,1,0,31,0,0,8,7,1,0,0,30515,4994
"33144",2025,24,24,0,0,24,0,23,1,0,0,0,0,0,24,0,0,0,20,4,0,0,21,0,0,0,7,0,0,0,9828,1566
"33146",2025,28,28,0,8,20,0,28,0,0,0,0,0,4,28,0,0,0,20,0,0,8,21,0,0,0,3,0,0,0,11556,1848
"33154",2025,36,36,0,0,36,0,32,0,0,4,0,0,1,32,0,0,0,20,0,12,4,22,0,0,3,14,2,3,0,14324,2519
"33159",2025,114,34,0,24,10,0,27,2,1,4,1,0,2,29,0,0,0,0,0,22,12,34,0,0,6,3,7,1,0,10593,2053
"33161",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,1,3,0,0,0,1454,321
"33162",2025,2908,2893,476,2536,357,0,2809,13,0,31,35,5,141,2755,70,160,300,804,471,1155,3,1651,74,139,561,307,192,1,32,1292168,191551
"33164",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,4,0,0,4,0,0,8,0,3,1,0,0,0,0,3712,608
"33165",2025,147,147,0,77,70,0,142,1,1,3,0,1,13,143,0,10,94,35,8,0,0,57,0,1,39,8,0,0,0,68796,9955
"33167",2025,3095,3009,1864,2607,402,0,2799,16,7,160,14,20,143,2803,12,12,65,853,239,1735,105,2603,0,8,1157,684,38,2,0,1310238,200995
